population,foreign_born,median_income,year,state_fips,county_fips,black_afam,unemp_rate,snap_benefits,health_insurance_rate,vacant_housing_rate,rental_vacancy_rate,renter_occupied_rate,median_home_price,median_rent,disaster_number,state,declaration_date,incident_type,disaster_name,incident_begin_date,incident_end_date,total_approved_ihp,total_approved_ha,total_approved_ona,total_obligated_pa,total_obligated_c2g,total_obligated_hmgp,aid_requested,aid_obligated,total_approved,total_obligated,aid_per_capita
155363,1.5653662712486243,21989.0,2012,22,073,37.8,2.2,15.8,93.0,14.9,10.8,40.6,151300,761,3347.0,LA,2012-08-27T15:15:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,18100539.15,18100539.15,0.0,0.0,116.50482515141957
155363,1.5653662712486243,21989.0,2012,22,073,37.8,2.2,15.8,93.0,14.9,10.8,40.6,151300,761,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,0.0,0.0,282987391.14,474198504.18,0.0
155363,1.5653662712486243,21989.0,2012,22,073,37.8,2.2,15.8,93.0,14.9,10.8,40.6,151300,761,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,30274.71,30274.71,282987391.14,474198504.18,0.1948643499417493
155363,1.5653662712486243,21989.0,2012,22,073,37.8,2.2,15.8,93.0,14.9,10.8,40.6,151300,761,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,0.0,0.0,282987391.14,474198504.18,0.0
155363,1.5653662712486243,21989.0,2012,22,073,37.8,2.2,15.8,93.0,14.9,10.8,40.6,151300,761,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,0.0,0.0,282987391.14,474198504.18,0.0
155363,1.5653662712486243,21989.0,2012,22,073,37.8,2.2,15.8,93.0,14.9,10.8,40.6,151300,761,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,15134.03,15134.03,282987391.14,474198504.18,0.09741077347888494
155363,1.5653662712486243,21989.0,2012,22,073,37.8,2.2,15.8,93.0,14.9,10.8,40.6,151300,761,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,297808.15,297808.15,282987391.14,474198504.18,1.916853755398647
155363,1.5653662712486243,21989.0,2012,22,073,37.8,2.2,15.8,93.0,14.9,10.8,40.6,151300,761,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,18100539.15,18100539.15,282987391.14,474198504.18,116.50482515141957
131648,2.7824197860962565,22728.0,2017,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,3382.0,LA,2017-08-28T08:01:00.000Z,Hurricane,TROPICAL STORM HARVEY,2017-08-27T08:09:00.000Z,2017-09-10T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,605104.8400000001,605104.8400000001,0.0,0.0,4.596384601361207
131648,2.7824197860962565,22728.0,2017,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,3382.0,LA,2017-08-28T08:01:00.000Z,Hurricane,TROPICAL STORM HARVEY,2017-08-27T08:09:00.000Z,2017-09-10T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,35480.729999999996,35480.729999999996,0.0,0.0,0.2695121080456976
131648,2.7824197860962565,22728.0,2017,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,3382.0,LA,2017-08-28T08:01:00.000Z,Hurricane,TROPICAL STORM HARVEY,2017-08-27T08:09:00.000Z,2017-09-10T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,15472.61,15472.61,0.0,0.0,0.11753015617403986
131648,2.7824197860962565,22728.0,2017,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,3382.0,LA,2017-08-28T08:01:00.000Z,Hurricane,TROPICAL STORM HARVEY,2017-08-27T08:09:00.000Z,2017-09-10T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,17715.64,17715.64,0.0,0.0,0.13456824258629072
131648,2.7824197860962565,22728.0,2017,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,3382.0,LA,2017-08-28T08:01:00.000Z,Hurricane,TROPICAL STORM HARVEY,2017-08-27T08:09:00.000Z,2017-09-10T23:59:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,703371.13,703371.13,0.0,0.0,5.342816677807487
132373,1.8704720751210595,21808.0,2012,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,3347.0,LA,2012-08-27T15:15:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,605104.8400000001,605104.8400000001,0.0,0.0,4.571210443217273
132373,1.8704720751210595,21808.0,2012,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,3347.0,LA,2012-08-27T15:15:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,35480.729999999996,35480.729999999996,0.0,0.0,0.26803600432112284
132373,1.8704720751210595,21808.0,2012,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,3347.0,LA,2012-08-27T15:15:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,15472.61,15472.61,0.0,0.0,0.11688644965363028
132373,1.8704720751210595,21808.0,2012,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,3347.0,LA,2012-08-27T15:15:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,17715.64,17715.64,0.0,0.0,0.13383121935742182
132373,1.8704720751210595,21808.0,2012,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,3347.0,LA,2012-08-27T15:15:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,703371.13,703371.13,0.0,0.0,5.313554350207369
132373,1.8704720751210595,21808.0,2012,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,605104.8400000001,605104.8400000001,282987391.14,474198504.18,4.571210443217273
132373,1.8704720751210595,21808.0,2012,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,35480.729999999996,35480.729999999996,282987391.14,474198504.18,0.26803600432112284
132373,1.8704720751210595,21808.0,2012,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,15472.61,15472.61,282987391.14,474198504.18,0.11688644965363028
132373,1.8704720751210595,21808.0,2012,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,17715.64,17715.64,282987391.14,474198504.18,0.13383121935742182
132373,1.8704720751210595,21808.0,2012,22,079,31.8,4.3,16.9,91.4,16.7,10.3,35.4,142200,795,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,703371.13,703371.13,282987391.14,474198504.18,5.313554350207369
239453,3.349300280222006,26019.0,2012,22,103,12.3,2.8,7.6,92.4,8.6,6.2,22.9,214300,1078,3347.0,LA,2012-08-27T15:15:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239453,3.349300280222006,26019.0,2012,22,103,12.3,2.8,7.6,92.4,8.6,6.2,22.9,214300,1078,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,0.0,0.0,282987391.14,474198504.18,0.0
123441,1.8672888262408764,18587.0,2012,22,105,30.2,4.5,22.7,89.7,10.9,7.3,32.3,157500,802,3347.0,LA,2012-08-27T15:15:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123441,1.8672888262408764,18587.0,2012,22,105,30.2,4.5,22.7,89.7,10.9,7.3,32.3,157500,802,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,0.0,0.0,282987391.14,474198504.18,0.0
111893,3.5212211666502817,22861.0,2012,22,109,19.2,4.6,19.4,92.8,10.3,7.2,30.7,151100,821,3347.0,LA,2012-08-27T15:15:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111893,3.5212211666502817,22861.0,2012,22,109,19.2,4.6,19.4,92.8,10.3,7.2,30.7,151100,821,4041.0,LA,2011-10-28T10:49:00.000Z,Coastal Storm,TROPICAL STORM LEE,2011-09-01T00:00:00.000Z,2011-09-05T00:00:00.000Z,0.0,0.0,0.0,5570929.04,825402.46,849612.04,0.0,0.0,0.0,7245943.54,0.0
111893,3.5212211666502817,22861.0,2012,22,109,19.2,4.6,19.4,92.8,10.3,7.2,30.7,151100,821,4080.0,LA,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-10T00:00:00.000Z,141493695.57,118543111.68,22950583.89,330846617.29,85495851.33,57856035.56,0.0,0.0,282987391.14,474198504.18,0.0
550488,8.376567699931698,40387.0,2012,24,003,16.5,3.0,6.3,95.0,7.4,7.4,24.7,360200,1567,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,5304428.57,5304428.57,0.0,20746834.73,9.635865940765285
817455,11.591219088512519,32493.0,2012,24,005,28.9,3.5,9.5,95.1,5.9,4.2,34.4,259700,1245,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,522221.26,522221.26,0.0,20746834.73,0.6388379299166315
89628,2.277190163788102,40564.0,2012,24,009,10.9,2.0,6.9,96.6,11.2,14.3,15.0,355400,1559,4075.0,MD,2012-08-02T15:06:00.000Z,Severe Storm(s),SEVERE STORMS AND STRAIGHT-LINE WINDS,2012-06-29T22:30:00.000Z,2012-07-08T00:00:00.000Z,0.0,0.0,0.0,12040508.41,1748072.96,1646935.54,598990.5700000001,598990.5700000001,0.0,15435516.91,6.683074150934976
101696,2.6392385147891755,26521.0,2012,24,015,6.6,4.8,12.4,96.4,14.7,4.5,26.4,234500,1063,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,14254274.56,14254274.56,0.0,20746834.73,140.16553807426055
101696,2.6392385147891755,26521.0,2012,24,015,6.6,4.8,12.4,96.4,14.7,4.5,26.4,234500,1063,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,10334611.98,10334611.98,0.0,20746834.73,101.62260049559472
101696,2.6392385147891755,26521.0,2012,24,015,6.6,4.8,12.4,96.4,14.7,4.5,26.4,234500,1063,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,104962.65,93055.98999999999,0.0,20746834.73,1.032121715701699
101696,2.6392385147891755,26521.0,2012,24,015,6.6,4.8,12.4,96.4,14.7,4.5,26.4,234500,1063,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,93513298.7,93513298.7,0.0,20746834.73,919.5376288152927
150592,5.864853378665534,42218.0,2012,24,017,45.0,2.1,8.2,95.1,6.7,10.1,24.9,318000,1725,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,0.0,0.0,0.0,20746834.73,0.0
150592,5.864853378665534,42218.0,2012,24,017,45.0,2.1,8.2,95.1,6.7,10.1,24.9,318000,1725,4075.0,MD,2012-08-02T15:06:00.000Z,Severe Storm(s),SEVERE STORMS AND STRAIGHT-LINE WINDS,2012-06-29T22:30:00.000Z,2012-07-08T00:00:00.000Z,0.0,0.0,0.0,12040508.41,1748072.96,1646935.54,0.0,0.0,0.0,15435516.91,0.0
248622,5.260998624417791,34500.0,2012,24,025,13.9,3.2,7.9,96.1,6.6,5.5,22.8,292500,1231,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,0.0,0.0,0.0,20746834.73,0.0
299430,17.436796580168988,53054.0,2012,24,027,18.4,2.3,5.0,97.0,3.8,5.4,25.1,444500,1629,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,521689.68999999994,521689.68999999994,0.0,20746834.73,1.7422759576528737
1004709,32.67801920755164,43241.0,2012,24,031,18.6,3.2,6.2,92.9,4.3,5.0,34.8,477800,1708,4075.0,MD,2012-08-02T15:06:00.000Z,Severe Storm(s),SEVERE STORMS AND STRAIGHT-LINE WINDS,2012-06-29T22:30:00.000Z,2012-07-08T00:00:00.000Z,0.0,0.0,0.0,12040508.41,1748072.96,1646935.54,0.0,0.0,0.0,15435516.91,0.0
1004709,32.67801920755164,43241.0,2012,24,031,18.6,3.2,6.2,92.9,4.3,5.0,34.8,477800,1708,4075.0,MD,2012-08-02T15:06:00.000Z,Severe Storm(s),SEVERE STORMS AND STRAIGHT-LINE WINDS,2012-06-29T22:30:00.000Z,2012-07-08T00:00:00.000Z,0.0,0.0,0.0,12040508.41,1748072.96,1646935.54,-60000.0,-60000.0,0.0,15435516.91,-0.05971878424499034
1004709,32.67801920755164,43241.0,2012,24,031,18.6,3.2,6.2,92.9,4.3,5.0,34.8,477800,1708,4075.0,MD,2012-08-02T15:06:00.000Z,Severe Storm(s),SEVERE STORMS AND STRAIGHT-LINE WINDS,2012-06-29T22:30:00.000Z,2012-07-08T00:00:00.000Z,0.0,0.0,0.0,12040508.41,1748072.96,1646935.54,68250000.0,68250000.0,0.0,15435516.91,67.93011707867652
881138,20.824547346726618,34199.0,2012,24,033,62.9,4.2,8.6,89.9,6.5,5.2,38.1,299700,1424,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,368834.6400000001,368834.6400000001,0.0,20746834.73,0.4185889610934951
881138,20.824547346726618,34199.0,2012,24,033,62.9,4.2,8.6,89.9,6.5,5.2,38.1,299700,1424,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,1149.9799999999998,1149.9799999999998,0.0,20746834.73,0.0013051077129802595
881138,20.824547346726618,34199.0,2012,24,033,62.9,4.2,8.6,89.9,6.5,5.2,38.1,299700,1424,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,8995.069999999869,8995.069999999869,0.0,20746834.73,0.010208469047980985
881138,20.824547346726618,34199.0,2012,24,033,62.9,4.2,8.6,89.9,6.5,5.2,38.1,299700,1424,4038.0,MD,2011-10-05T16:33:00.000Z,Flood,REMNANTS OF TROPICAL STORM LEE,2011-09-06T00:41:00.000Z,2011-09-09T12:00:00.000Z,0.0,0.0,0.0,11018960.86,8286071.87,1441802.0,0.0,0.0,0.0,20746834.73,0.0
108987,4.887738904640003,40428.0,2012,24,037,14.4,2.7,10.1,95.6,9.2,1.7,28.8,294000,1227,4075.0,MD,2012-08-02T15:06:00.000Z,Severe Storm(s),SEVERE STORMS AND STRAIGHT-LINE WINDS,2012-06-29T22:30:00.000Z,2012-07-08T00:00:00.000Z,0.0,0.0,0.0,12040508.41,1748072.96,1646935.54,0.0,0.0,0.0,15435516.91,0.0
621342,7.470925834725481,23014.0,2012,24,510,62.7,4.7,24.5,93.1,18.4,7.4,52.6,154400,1035,4075.0,MD,2012-08-02T15:06:00.000Z,Severe Storm(s),SEVERE STORMS AND STRAIGHT-LINE WINDS,2012-06-29T22:30:00.000Z,2012-07-08T00:00:00.000Z,0.0,0.0,0.0,12040508.41,1748072.96,1646935.54,522221.26,522221.26,0.0,15435516.91,0.8404731371772711
75471,1.8073167176796385,20562.0,2017,28,035,37.3,4.8,14.9,86.2,15.2,14.2,44.3,131100,748,4295.0,MS,2017-01-25T14:35:00.000Z,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017-01-20T00:00:00.000Z,2017-01-21T00:00:00.000Z,3338999.67,2421481.31,917518.36,9199879.36,2367500.99,1865921.54,3814.3499999999985,3814.3499999999985,6677999.340000001,13433301.89,0.050540605000596234
75471,1.8073167176796385,20562.0,2017,28,035,37.3,4.8,14.9,86.2,15.2,14.2,44.3,131100,748,4295.0,MS,2017-01-25T14:35:00.000Z,Tornado,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING",2017-01-20T00:00:00.000Z,2017-01-21T00:00:00.000Z,3338999.67,2421481.31,917518.36,9199879.36,2367500.99,1865921.54,5304428.57,5304428.57,6677999.340000001,13433301.89,70.28432868254032
76894,3.7350118344734313,16407.0,2012,28,035,37.3,4.8,14.9,86.2,15.2,14.2,44.3,131100,748,3348.0,MS,2012-08-28T12:40:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,3814.3499999999985,3814.3499999999985,0.0,0.0,0.04960530080370378
76894,3.7350118344734313,16407.0,2012,28,035,37.3,4.8,14.9,86.2,15.2,14.2,44.3,131100,748,3348.0,MS,2012-08-28T12:40:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,5304428.57,5304428.57,0.0,0.0,68.98364722865243
76894,3.7350118344734313,16407.0,2012,28,035,37.3,4.8,14.9,86.2,15.2,14.2,44.3,131100,748,4081.0,MS,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,18066465.05,15342803.23,2723661.82,37399646.71,18039199.03,6780294.0,3814.3499999999985,3814.3499999999985,36132930.1,62219139.74,0.04960530080370378
76894,3.7350118344734313,16407.0,2012,28,035,37.3,4.8,14.9,86.2,15.2,14.2,44.3,131100,748,4081.0,MS,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,18066465.05,15342803.23,2723661.82,37399646.71,18039199.03,6780294.0,5304428.57,5304428.57,36132930.1,62219139.74,68.98364722865243
194029,3.3598070391539405,22022.0,2012,28,047,25.4,6.5,16.7,85.7,15.6,12.8,44.2,155200,872,3348.0,MS,2012-08-28T12:40:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194029,3.3598070391539405,22022.0,2012,28,047,25.4,6.5,16.7,85.7,15.6,12.8,44.2,155200,872,4081.0,MS,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,18066465.05,15342803.23,2723661.82,37399646.71,18039199.03,6780294.0,0.0,0.0,36132930.1,62219139.74,0.0
248643,2.3519664740209856,20233.0,2012,28,049,73.3,5.9,17.7,87.8,14.2,7.9,41.7,126100,839,3348.0,MS,2012-08-28T12:40:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248643,2.3519664740209856,20233.0,2012,28,049,73.3,5.9,17.7,87.8,14.2,7.9,41.7,126100,839,3348.0,MS,2012-08-28T12:40:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,68393.12,68393.12,0.0,0.0,0.2750655357279312
248643,2.3519664740209856,20233.0,2012,28,049,73.3,5.9,17.7,87.8,14.2,7.9,41.7,126100,839,4081.0,MS,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,18066465.05,15342803.23,2723661.82,37399646.71,18039199.03,6780294.0,0.0,0.0,36132930.1,62219139.74,0.0
248643,2.3519664740209856,20233.0,2012,28,049,73.3,5.9,17.7,87.8,14.2,7.9,41.7,126100,839,4081.0,MS,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,18066465.05,15342803.23,2723661.82,37399646.71,18039199.03,6780294.0,68393.12,68393.12,36132930.1,62219139.74,0.2750655357279312
140298,3.451225249112603,22274.0,2012,28,059,22.5,4.5,11.8,86.7,16.1,18.2,29.4,148500,820,3348.0,MS,2012-08-28T12:40:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,1879.0,1879.0,0.0,0.0,0.013392920782904959
140298,3.451225249112603,22274.0,2012,28,059,22.5,4.5,11.8,86.7,16.1,18.2,29.4,148500,820,4081.0,MS,2012-08-29T22:50:00.000Z,Hurricane,HURRICANE ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,18066465.05,15342803.23,2723661.82,37399646.71,18039199.03,6780294.0,1879.0,1879.0,36132930.1,62219139.74,0.013392920782904959
98468,2.8933257504976235,29745.0,2012,28,089,38.5,2.7,5.7,91.9,6.5,5.6,31.5,230500,875,3348.0,MS,2012-08-28T12:40:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,167866.21000000002,167866.21000000002,0.0,0.0,1.7047793191696796
98468,2.8933257504976235,29745.0,2012,28,089,38.5,2.7,5.7,91.9,6.5,5.6,31.5,230500,875,3348.0,MS,2012-08-28T12:40:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,270511.06,270511.06,0.0,0.0,2.747197668278019
98468,2.8933257504976235,29745.0,2012,28,089,38.5,2.7,5.7,91.9,6.5,5.6,31.5,230500,875,3348.0,MS,2012-08-28T12:40:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,162774.74,162774.74,0.0,0.0,1.6530724702441402
98468,2.8933257504976235,29745.0,2012,28,089,38.5,2.7,5.7,91.9,6.5,5.6,31.5,230500,875,3348.0,MS,2012-08-28T12:40:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98468,2.8933257504976235,29745.0,2012,28,089,38.5,2.7,5.7,91.9,6.5,5.6,31.5,230500,875,3348.0,MS,2012-08-28T12:40:00.000Z,Hurricane,TROPICAL STORM ISAAC,2012-08-26T00:00:00.000Z,2012-09-11T00:00:00.000Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
