SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2018280N18273,2018,95,,,MICHAEL,2018-10-11 00:00:00,TS,31.5,-84.5,80,957,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL142018,31.5000,-84.5000, ,HU,80,957,1,60,140,60,40,40,40,30,20,25,25, , ,1008,210,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12, ,210,240, ,14,38
2018280N18273,2018,95,,,MICHAEL,2018-10-11 03:00:00,TS,32.1498,-83.8943, , , ,main,0,0,P_____________, ,AL142018,32.1498,-83.8943, ,HU,65,968,1,55,140,55, , ,30, , ,12,12, , ,1007,215,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,40
2018280N18273,2018,95,,,MICHAEL,2018-10-11 06:00:00,TS,32.8,-83.2,50,979,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL142018,32.8000,-83.2000, ,TS,50,979,0,50,140,50, , ,20, , , , , , ,1007,220,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , , , , , , ,18,43
2018280N18273,2018,95,,,MICHAEL,2018-10-11 09:00:00,TS,33.4345,-82.4784, , , ,main,0,0,P_____________, ,AL142018,33.4345,-82.4784, ,TS,47,983,0, ,150, , , , , , , , , , ,1006,220,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,44
2018280N18273,2018,95,,,MICHAEL,2018-10-11 12:00:00,TS,34.1,-81.7,45,987,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL142018,34.1000,-81.7000, ,TS,45,987,0, ,160, , , , , , , , , , ,1006,220,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , , , , , , ,19,42
2018280N18273,2018,95,,,MICHAEL,2018-10-11 15:00:00,TS,34.8787,-80.9098, , , ,main,0,0,P_____________, ,AL142018,34.8787,-80.9098, ,TS,45,989,0, ,180, , , , , , , , , , ,1005,200,125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,43
2018280N18273,2018,95,,,MICHAEL,2018-10-11 18:00:00,TS,35.6,-80.0,45,991,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL142018,35.6000,-80.0000, ,TS,45,991,0, ,200, , , , , , , , , , ,1004,180,130, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12, ,270, , ,20,53
2018280N18273,2018,95,,,MICHAEL,2018-10-11 21:00:00,TS,36.1016,-78.9227, , , ,main,0,0,P_____________, ,AL142018,36.1016,-78.9227, ,TS,47,989,0, ,220, , , , , , , , , , ,1003,170,125, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,270, , ,21,64
2018280N18273,2018,95,,,MICHAEL,2018-10-12 00:00:00,ET,36.5,-77.7,50,988,hurdat_atl,main,0,0,O_____________,hurdat_atl,AL142018,36.5000,-77.7000, ,EX,50,988,-4,90,240, ,60, ,120, , , , , , ,1002,160,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12, ,270, , ,21,70
2018280N18273,2018,95,,,MICHAEL,2018-10-12 03:00:00,ET,36.8269,-76.4977, , , ,main,0,0,P_____________, ,AL142018,36.8269,-76.4977, ,EX,55,985,-4,90,240, ,70, ,85, , , , , , ,1001,170,85, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,270, , ,23,70
2018280N18273,2018,95,,,MICHAEL,2018-10-12 06:00:00,ET,37.3,-75.0,60,983,hurdat_atl,main,65,65,O_____________,hurdat_atl,AL142018,37.3000,-75.0000, ,EX,60,983,-4,90,240,80,80, ,50,50,50, , , , ,1001,180,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65, , , , ,12, ,270, , ,31,66
2018280N18273,2018,95,,,MICHAEL,2018-10-12 09:00:00,ET,38.1121,-72.9364, , , ,main,191,191,P_____________, ,AL142018,38.1121,-72.9364, ,EX,60,981,-4,90,240,80,70, ,50,50, , , , , ,999,180,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39,63
2018280N18273,2018,95,,,MICHAEL,2018-10-12 12:00:00,ET,39.1,-70.6,60,980,hurdat_atl,main,254,220,O_____________,hurdat_atl,AL142018,39.1000,-70.6000, ,EX,60,980,-4,90,240,80,60, ,50,50, , , , , ,998,180,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,61
2018280N18273,2018,95,,,MICHAEL,2018-10-12 15:00:00,ET,40.0808,-68.3598, , , ,main,222,222,P_____________, ,AL142018,40.0808,-68.3598, ,EX,60,978,-4,90,280,155,60, ,70,70, , , , , ,997,180,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40,60
2018280N18273,2018,95,,,MICHAEL,2018-10-12 18:00:00,ET,41.1,-66.1,60,977,hurdat_atl,main,268,188,O_____________,hurdat_atl,AL142018,41.1000,-66.1000, ,EX,60,977,-4,90,320,230,60, ,90,90, , , , , ,996,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39,59
2018280N18273,2018,95,,,MICHAEL,2018-10-12 21:00:00,ET,42.1127,-63.8886, , , ,main,192,189,P_____________, ,AL142018,42.1127,-63.8886, ,EX,62,976,-4,90,360,305,60, ,155,155, , , , , ,996,180,105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39,60
2018280N18273,2018,95,,,MICHAEL,2018-10-13 00:00:00,ET,43.1,-61.5,65,975,hurdat_atl,main,205,194,O_____________,hurdat_atl,AL142018,43.1000,-61.5000, ,EX,65,975,-4,90,400,380,60, ,220,220, , ,180, , ,996,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,63
2018280N18273,2018,95,,,MICHAEL,2018-10-13 03:00:00,ET,43.9689,-58.8037, , , ,main,217,217,P_____________, ,AL142018,43.9689,-58.8037, ,EX,65,975,-4,90,400,380,60, ,220,220, , ,180, , ,996,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45,68
2018280N18273,2018,95,,,MICHAEL,2018-10-13 06:00:00,ET,44.8,-55.7,65,975,hurdat_atl,main,222,124,O_____________,hurdat_atl,AL142018,44.8000,-55.7000, ,EX,65,975,-4,90,400,380,60, ,220,220, , ,180, , ,996,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,71
2018280N18273,2018,95,,,MICHAEL,2018-10-13 09:00:00,ET,45.6371,-52.0755, , , ,main,139,139,P_____________, ,AL142018,45.6371,-52.0755, ,EX,65,975,-4,105,400,380,60, ,220,220, , ,180, , ,996,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55,73
2018280N18273,2018,95,,,MICHAEL,2018-10-13 12:00:00,ET,46.4,-48.2,65,975,hurdat_atl,main,354,354,O_____________,hurdat_atl,AL142018,46.4000,-48.2000, ,EX,65,975,-4,120,400,380,60, ,220,220, , ,180, , ,996,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,54,75
2018280N18273,2018,95,,,MICHAEL,2018-10-13 15:00:00,ET,47.0467,-44.4495, , , ,main,618,618,P_____________, ,AL142018,47.0467,-44.4495, ,EX,65,975,-4,120,400,380,60, ,220,220, , ,180, , ,997,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52,77
2018280N18273,2018,95,,,MICHAEL,2018-10-13 18:00:00,ET,47.6,-40.7,65,975,hurdat_atl,main,888,888,O_____________,hurdat_atl,AL142018,47.6000,-40.7000, ,EX,65,975,-4,120,400,380,60, ,220,220, , ,180, , ,998,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52,79
2018280N18273,2018,95,,,MICHAEL,2018-10-13 21:00:00,ET,48.0521,-36.8587, , , ,main,1167,1167,P_____________, ,AL142018,48.0521,-36.8587, ,EX,65,975,-4,120,400,380,80, ,220,220, , ,180, , ,998,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,51,81
2018280N18273,2018,95,,,MICHAEL,2018-10-14 00:00:00,ET,48.4,-33.1,65,975,hurdat_atl,main,1445,1394,O_____________,hurdat_atl,AL142018,48.4000,-33.1000, ,EX,65,975,-4,120,400,380,100, ,220,220,60, ,180, , ,998,180,120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,49,83
2018280N18273,2018,95,,,MICHAEL,2018-10-14 03:00:00,ET,48.6695,-29.437, , , ,main,1380,1169,P_____________, ,AL142018,48.6695,-29.4370, ,EX,65,975,-4,120,400,380,125, ,220,220,75, ,180, , ,998,180,105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,46,85
2018280N18273,2018,95,,,MICHAEL,2018-10-14 06:00:00,ET,48.8,-26.1,65,975,hurdat_atl,main,1155,969,O_____________,hurdat_atl,AL142018,48.8000,-26.1000, ,EX,65,975,-4,120,400,380,150, ,220,220,90, ,180, , ,998,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41,88
2018280N18273,2018,95,,,MICHAEL,2018-10-14 09:00:00,ET,48.8017,-23.2012, , , ,main,962,816,P_____________, ,AL142018,48.8017,-23.2012, ,EX,62,975,-4,145,370,360,185, ,185,185,105, , , , ,1000,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36,93
2018280N18273,2018,95,,,MICHAEL,2018-10-14 12:00:00,ET,48.6,-20.7,60,975,hurdat_atl,main,810,700,O_____________,hurdat_atl,AL142018,48.6000,-20.7000, ,EX,60,975,-4,170,340,340,220,120,150,150,120, , , , ,1002,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33,101
2018280N18273,2018,95,,,MICHAEL,2018-10-14 15:00:00,ET,48.151,-18.3607, , , ,main,694,638,P_____________, ,AL142018,48.1510,-18.3607, ,EX,57,976,-4,170,340,340,220,120,125,125,120, , , , ,1004,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,111
2018280N18273,2018,95,,,MICHAEL,2018-10-14 18:00:00,ET,47.5,-16.4,55,978,hurdat_atl,main,636,606,O_____________,hurdat_atl,AL142018,47.5000,-16.4000, ,EX,55,978,-4,170,340,340,220,120,100,100,120, , , , ,1006,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28,121
2018280N18273,2018,95,,,MICHAEL,2018-10-14 21:00:00,ET,46.7257,-14.7873, , , ,main,593,466,P_____________, ,AL142018,46.7257,-14.7873, ,EX,55,980,-4,155,330,330,195,110, ,110,120, , , , ,1008,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,25,129
2018280N18273,2018,95,,,MICHAEL,2018-10-15 00:00:00,ET,45.9,-13.5,55,982,hurdat_atl,main,460,345,O_____________,hurdat_atl,AL142018,45.9000,-13.5000, ,EX,55,982,-4,140,320,320,170,100, ,120,120, , , , ,1010,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,23,133
2018280N18273,2018,95,,,MICHAEL,2018-10-15 03:00:00,ET,45.149,-12.3183, , , ,main,331,227,P_____________, ,AL142018,45.1490,-12.3183, ,EX,52,985,-4,140,320,320,170, , ,110, , , , , ,1010,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21,135
2018280N18273,2018,95,,,MICHAEL,2018-10-15 06:00:00,ET,44.4,-11.4,50,989,hurdat_atl,main,227,137,O_____________,hurdat_atl,AL142018,44.4000,-11.4000, ,EX,50,989,-4,140,320,320,170, ,100,100, , , , , ,1010,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,143
2018280N18273,2018,95,,,MICHAEL,2018-10-15 09:00:00,ET,43.6065,-10.7169, , , ,main,131,81,P_____________, ,AL142018,43.6065,-10.7169, ,EX,42,992,-4, ,260, ,170, , , , , , , , ,1010,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,154
2018280N18273,2018,95,,,MICHAEL,2018-10-15 12:00:00,ET,42.8,-10.3,35,996,hurdat_atl,main,81,80,O_____________,hurdat_atl,AL142018,42.8000,-10.3000, ,EX,35,996,-4, ,200, ,170, , , , , , , , ,1011,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,164
2018280N18273,2018,95,,,MICHAEL,2018-10-15 15:00:00,ET,41.9978,-10.0948, , , ,main,99,99,P_____________, ,AL142018,41.9978,-10.0948, ,EX,35,998,-4, ,200, ,170, , , , , , , , ,1011,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,172
2018280N18273,2018,95,,,MICHAEL,2018-10-15 18:00:00,ET,41.2,-10.0,35,1001,hurdat_atl,main,102, ,O_____________,hurdat_atl,AL142018,41.2000,-10.0000, ,EX,35,1001,-4, ,200, ,170, , , , , , , , ,1012,180,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,16,175
