year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
2016,TEXAS,TX,KENDALL,48259,PRESIDENT,DONALD TRUMP,REPUBLICAN,15700.0,20120.0,20191203,TOTAL
2016,TEXAS,TX,KENEDY,48261,PRESIDENT,HILLARY CLINTON,DEMOCRAT,99.0,186.0,20191203,TOTAL
2016,TEXAS,TX,KENT,48263,PRESIDENT,DONALD TRUMP,REPUBLICAN,360.0,434.0,20191203,TOTAL
2016,TEXAS,TX,KERR,48265,PRESIDENT,DONALD TRUMP,REPUBLICAN,17727.0,23297.0,20191203,TOTAL
2016,TEXAS,TX,KIMBLE,48267,PRESIDENT,DONALD TRUMP,REPUBLICAN,1697.0,1952.0,20191203,TOTAL
2016,TEXAS,TX,KING,48269,PRESIDENT,DONALD TRUMP,REPUBLICAN,149.0,159.0,20191203,TOTAL
2016,TEXAS,TX,KINNEY,48271,PRESIDENT,DONALD TRUMP,REPUBLICAN,936.0,1430.0,20191203,TOTAL
2016,TEXAS,TX,KLEBERG,48273,PRESIDENT,HILLARY CLINTON,DEMOCRAT,4716.0,9512.0,20191203,TOTAL
2016,TEXAS,TX,KNOX,48275,PRESIDENT,DONALD TRUMP,REPUBLICAN,1078.0,1367.0,20191203,TOTAL
2016,TEXAS,TX,LAMAR,48277,PRESIDENT,DONALD TRUMP,REPUBLICAN,14561.0,18611.0,20191203,TOTAL
2016,TEXAS,TX,LAMB,48279,PRESIDENT,DONALD TRUMP,REPUBLICAN,3111.0,3995.0,20191203,TOTAL
2016,TEXAS,TX,LAMPASAS,48281,PRESIDENT,DONALD TRUMP,REPUBLICAN,6385.0,8205.0,20191203,TOTAL
2016,TEXAS,TX,LA SALLE,48283,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1129.0,2059.0,20191203,TOTAL
2016,TEXAS,TX,LAVACA,48285,PRESIDENT,DONALD TRUMP,REPUBLICAN,7347.0,8661.0,20191203,TOTAL
2016,TEXAS,TX,LEE,48287,PRESIDENT,DONALD TRUMP,REPUBLICAN,4997.0,6535.0,20191203,TOTAL
2016,TEXAS,TX,LEON,48289,PRESIDENT,DONALD TRUMP,REPUBLICAN,6391.0,7439.0,20191203,TOTAL
2016,TEXAS,TX,LIBERTY,48291,PRESIDENT,DONALD TRUMP,REPUBLICAN,18892.0,24267.0,20191203,TOTAL
2016,TEXAS,TX,LIMESTONE,48293,PRESIDENT,DONALD TRUMP,REPUBLICAN,5796.0,7739.0,20191203,TOTAL
2016,TEXAS,TX,LIPSCOMB,48295,PRESIDENT,DONALD TRUMP,REPUBLICAN,1159.0,1332.0,20191203,TOTAL
2016,TEXAS,TX,LIVE OAK,48297,PRESIDENT,DONALD TRUMP,REPUBLICAN,3464.0,4302.0,20191203,TOTAL
2016,TEXAS,TX,LLANO,48299,PRESIDENT,DONALD TRUMP,REPUBLICAN,8299.0,10447.0,20191203,TOTAL
2016,TEXAS,TX,LOVING,48301,PRESIDENT,DONALD TRUMP,REPUBLICAN,58.0,65.0,20191203,TOTAL
2016,TEXAS,TX,LUBBOCK,48303,PRESIDENT,DONALD TRUMP,REPUBLICAN,65651.0,99013.0,20191203,TOTAL
2016,TEXAS,TX,LYNN,48305,PRESIDENT,DONALD TRUMP,REPUBLICAN,1546.0,2009.0,20191203,TOTAL
2016,TEXAS,TX,MCCULLOCH,48307,PRESIDENT,DONALD TRUMP,REPUBLICAN,2552.0,3103.0,20191203,TOTAL
2016,TEXAS,TX,MCLENNAN,48309,PRESIDENT,DONALD TRUMP,REPUBLICAN,48260.0,79075.0,20191203,TOTAL
2016,TEXAS,TX,MCMULLEN,48311,PRESIDENT,DONALD TRUMP,REPUBLICAN,454.0,499.0,20191203,TOTAL
2016,TEXAS,TX,MADISON,48313,PRESIDENT,DONALD TRUMP,REPUBLICAN,3351.0,4289.0,20191203,TOTAL
2016,TEXAS,TX,MARION,48315,PRESIDENT,DONALD TRUMP,REPUBLICAN,2983.0,4238.0,20191203,TOTAL
2016,TEXAS,TX,MARTIN,48317,PRESIDENT,DONALD TRUMP,REPUBLICAN,1455.0,1762.0,20191203,TOTAL
2016,TEXAS,TX,MASON,48319,PRESIDENT,DONALD TRUMP,REPUBLICAN,1656.0,2057.0,20191203,TOTAL
2016,TEXAS,TX,MATAGORDA,48321,PRESIDENT,DONALD TRUMP,REPUBLICAN,8366.0,12196.0,20191203,TOTAL
2016,TEXAS,TX,MAVERICK,48323,PRESIDENT,HILLARY CLINTON,DEMOCRAT,10397.0,13588.0,20191203,TOTAL
2016,TEXAS,TX,MEDINA,48325,PRESIDENT,DONALD TRUMP,REPUBLICAN,12085.0,17246.0,20191203,TOTAL
2016,TEXAS,TX,MENARD,48327,PRESIDENT,DONALD TRUMP,REPUBLICAN,682.0,864.0,20191203,TOTAL
2016,TEXAS,TX,MIDLAND,48329,PRESIDENT,DONALD TRUMP,REPUBLICAN,36973.0,49212.0,20191203,TOTAL
2016,TEXAS,TX,MILAM,48331,PRESIDENT,DONALD TRUMP,REPUBLICAN,6364.0,8664.0,20191203,TOTAL
2016,TEXAS,TX,MILLS,48333,PRESIDENT,DONALD TRUMP,REPUBLICAN,1951.0,2245.0,20191203,TOTAL
2016,TEXAS,TX,MITCHELL,48335,PRESIDENT,DONALD TRUMP,REPUBLICAN,1780.0,2196.0,20191203,TOTAL
2016,TEXAS,TX,MONTAGUE,48337,PRESIDENT,DONALD TRUMP,REPUBLICAN,7526.0,8604.0,20191203,TOTAL
2016,TEXAS,TX,MONTGOMERY,48339,PRESIDENT,DONALD TRUMP,REPUBLICAN,150314.0,204632.0,20191203,TOTAL
2016,TEXAS,TX,MOORE,48341,PRESIDENT,DONALD TRUMP,REPUBLICAN,3977.0,5284.0,20191203,TOTAL
2016,TEXAS,TX,MORRIS,48343,PRESIDENT,DONALD TRUMP,REPUBLICAN,3446.0,4973.0,20191203,TOTAL
2016,TEXAS,TX,MOTLEY,48345,PRESIDENT,DONALD TRUMP,REPUBLICAN,566.0,615.0,20191203,TOTAL
2016,TEXAS,TX,NACOGDOCHES,48347,PRESIDENT,DONALD TRUMP,REPUBLICAN,14771.0,22622.0,20191203,TOTAL
2016,TEXAS,TX,NAVARRO,48349,PRESIDENT,DONALD TRUMP,REPUBLICAN,11994.0,16433.0,20191203,TOTAL
2016,TEXAS,TX,NEWTON,48351,PRESIDENT,DONALD TRUMP,REPUBLICAN,4288.0,5534.0,20191203,TOTAL
2016,TEXAS,TX,NOLAN,48353,PRESIDENT,DONALD TRUMP,REPUBLICAN,3552.0,4857.0,20191203,TOTAL
2016,TEXAS,TX,NUECES,48355,PRESIDENT,DONALD TRUMP,REPUBLICAN,50766.0,104405.0,20191203,TOTAL
2016,TEXAS,TX,OCHILTREE,48357,PRESIDENT,DONALD TRUMP,REPUBLICAN,2628.0,3002.0,20191203,TOTAL
2016,TEXAS,TX,OLDHAM,48359,PRESIDENT,DONALD TRUMP,REPUBLICAN,850.0,948.0,20191203,TOTAL
2016,TEXAS,TX,ORANGE,48361,PRESIDENT,DONALD TRUMP,REPUBLICAN,25513.0,32000.0,20191203,TOTAL
2016,TEXAS,TX,PALO PINTO,48363,PRESIDENT,DONALD TRUMP,REPUBLICAN,8284.0,10270.0,20191203,TOTAL
2016,TEXAS,TX,PANOLA,48365,PRESIDENT,DONALD TRUMP,REPUBLICAN,8445.0,10416.0,20191203,TOTAL
2016,TEXAS,TX,PARKER,48367,PRESIDENT,DONALD TRUMP,REPUBLICAN,46473.0,56817.0,20191203,TOTAL
2016,TEXAS,TX,PARMER,48369,PRESIDENT,DONALD TRUMP,REPUBLICAN,1915.0,2466.0,20191203,TOTAL
2016,TEXAS,TX,PECOS,48371,PRESIDENT,DONALD TRUMP,REPUBLICAN,2468.0,4185.0,20191203,TOTAL
2016,TEXAS,TX,POLK,48373,PRESIDENT,DONALD TRUMP,REPUBLICAN,15176.0,19852.0,20191203,TOTAL
2016,TEXAS,TX,POTTER,48375,PRESIDENT,DONALD TRUMP,REPUBLICAN,19630.0,28651.0,20191203,TOTAL
2016,TEXAS,TX,PRESIDIO,48377,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1458.0,2208.0,20191203,TOTAL
2016,TEXAS,TX,RAINS,48379,PRESIDENT,DONALD TRUMP,REPUBLICAN,3968.0,4701.0,20191203,TOTAL
2016,TEXAS,TX,RANDALL,48381,PRESIDENT,DONALD TRUMP,REPUBLICAN,43462.0,54305.0,20191203,TOTAL
2016,TEXAS,TX,REAGAN,48383,PRESIDENT,DONALD TRUMP,REPUBLICAN,709.0,904.0,20191203,TOTAL
2016,TEXAS,TX,REAL,48385,PRESIDENT,DONALD TRUMP,REPUBLICAN,1382.0,1681.0,20191203,TOTAL
2016,TEXAS,TX,RED RIVER,48387,PRESIDENT,DONALD TRUMP,REPUBLICAN,3926.0,5161.0,20191203,TOTAL
2016,TEXAS,TX,REEVES,48389,PRESIDENT,HILLARY CLINTON,DEMOCRAT,1659.0,3184.0,20191203,TOTAL
2016,TEXAS,TX,REFUGIO,48391,PRESIDENT,DONALD TRUMP,REPUBLICAN,1830.0,2948.0,20191203,TOTAL
2016,TEXAS,TX,ROBERTS,48393,PRESIDENT,DONALD TRUMP,REPUBLICAN,524.0,554.0,20191203,TOTAL
2016,TEXAS,TX,ROBERTSON,48395,PRESIDENT,DONALD TRUMP,REPUBLICAN,4668.0,7035.0,20191203,TOTAL
2016,TEXAS,TX,ROCKWALL,48397,PRESIDENT,DONALD TRUMP,REPUBLICAN,28451.0,39948.0,20191203,TOTAL
2016,TEXAS,TX,RUNNELS,48399,PRESIDENT,DONALD TRUMP,REPUBLICAN,3250.0,3782.0,20191203,TOTAL
2016,TEXAS,TX,RUSK,48401,PRESIDENT,DONALD TRUMP,REPUBLICAN,14675.0,18994.0,20191203,TOTAL
2016,TEXAS,TX,SABINE,48403,PRESIDENT,DONALD TRUMP,REPUBLICAN,3998.0,4651.0,20191203,TOTAL
2016,TEXAS,TX,SAN AUGUSTINE,48405,PRESIDENT,DONALD TRUMP,REPUBLICAN,2622.0,3569.0,20191203,TOTAL
2016,TEXAS,TX,SAN JACINTO,48407,PRESIDENT,DONALD TRUMP,REPUBLICAN,8059.0,10343.0,20191203,TOTAL
2016,TEXAS,TX,SAN PATRICIO,48409,PRESIDENT,DONALD TRUMP,REPUBLICAN,13030.0,21656.0,20191203,TOTAL
2016,TEXAS,TX,SAN SABA,48411,PRESIDENT,DONALD TRUMP,REPUBLICAN,2025.0,2357.0,20191203,TOTAL
2016,TEXAS,TX,SCHLEICHER,48413,PRESIDENT,DONALD TRUMP,REPUBLICAN,821.0,1059.0,20191203,TOTAL
2016,TEXAS,TX,SCURRY,48415,PRESIDENT,DONALD TRUMP,REPUBLICAN,4410.0,5289.0,20191203,TOTAL
2016,TEXAS,TX,SHACKELFORD,48417,PRESIDENT,DONALD TRUMP,REPUBLICAN,1378.0,1504.0,20191203,TOTAL
2016,TEXAS,TX,SHELBY,48419,PRESIDENT,DONALD TRUMP,REPUBLICAN,7179.0,9086.0,20191203,TOTAL
2016,TEXAS,TX,SHERMAN,48421,PRESIDENT,DONALD TRUMP,REPUBLICAN,807.0,935.0,20191203,TOTAL
2016,TEXAS,TX,SMITH,48423,PRESIDENT,DONALD TRUMP,REPUBLICAN,58930.0,84768.0,20191203,TOTAL
2016,TEXAS,TX,SOMERVELL,48425,PRESIDENT,DONALD TRUMP,REPUBLICAN,3206.0,3897.0,20191203,TOTAL
2016,TEXAS,TX,STARR,48427,PRESIDENT,HILLARY CLINTON,DEMOCRAT,9289.0,11740.0,20191203,TOTAL
2016,TEXAS,TX,STEPHENS,48429,PRESIDENT,DONALD TRUMP,REPUBLICAN,3034.0,3461.0,20191203,TOTAL
2016,TEXAS,TX,STERLING,48431,PRESIDENT,DONALD TRUMP,REPUBLICAN,549.0,633.0,20191203,TOTAL
2016,TEXAS,TX,STONEWALL,48433,PRESIDENT,DONALD TRUMP,REPUBLICAN,555.0,701.0,20191203,TOTAL
2016,TEXAS,TX,SUTTON,48435,PRESIDENT,DONALD TRUMP,REPUBLICAN,1075.0,1416.0,20191203,TOTAL
2016,TEXAS,TX,SWISHER,48437,PRESIDENT,DONALD TRUMP,REPUBLICAN,1671.0,2204.0,20191203,TOTAL
2016,TEXAS,TX,TARRANT,48439,PRESIDENT,DONALD TRUMP,REPUBLICAN,345921.0,668514.0,20191203,TOTAL
2016,TEXAS,TX,TAYLOR,48441,PRESIDENT,DONALD TRUMP,REPUBLICAN,33250.0,45759.0,20191203,TOTAL
2016,TEXAS,TX,TERRELL,48443,PRESIDENT,DONALD TRUMP,REPUBLICAN,288.0,438.0,20191203,TOTAL
2016,TEXAS,TX,TERRY,48445,PRESIDENT,DONALD TRUMP,REPUBLICAN,2459.0,3355.0,20191203,TOTAL
2016,TEXAS,TX,THROCKMORTON,48447,PRESIDENT,DONALD TRUMP,REPUBLICAN,715.0,808.0,20191203,TOTAL
2016,TEXAS,TX,TITUS,48449,PRESIDENT,DONALD TRUMP,REPUBLICAN,6511.0,9419.0,20191203,TOTAL
2016,TEXAS,TX,TOM GREEN,48451,PRESIDENT,DONALD TRUMP,REPUBLICAN,27494.0,38479.0,20191203,TOTAL
2016,TEXAS,TX,TRAVIS,48453,PRESIDENT,HILLARY CLINTON,DEMOCRAT,308260.0,468720.0,20191203,TOTAL
2016,TEXAS,TX,TRINITY,48455,PRESIDENT,DONALD TRUMP,REPUBLICAN,4737.0,5985.0,20191203,TOTAL
2016,TEXAS,TX,TYLER,48457,PRESIDENT,DONALD TRUMP,REPUBLICAN,6624.0,8016.0,20191203,TOTAL
2016,TEXAS,TX,UPSHUR,48459,PRESIDENT,DONALD TRUMP,REPUBLICAN,13209.0,16013.0,20191203,TOTAL
2016,TEXAS,TX,UPTON,48461,PRESIDENT,DONALD TRUMP,REPUBLICAN,1007.0,1347.0,20191203,TOTAL
2016,TEXAS,TX,UVALDE,48463,PRESIDENT,DONALD TRUMP,REPUBLICAN,4835.0,8964.0,20191203,TOTAL
2016,TEXAS,TX,VAL VERDE,48465,PRESIDENT,HILLARY CLINTON,DEMOCRAT,6964.0,13617.0,20191203,TOTAL
2016,TEXAS,TX,VAN ZANDT,48467,PRESIDENT,DONALD TRUMP,REPUBLICAN,18473.0,21890.0,20191203,TOTAL
2016,TEXAS,TX,VICTORIA,48469,PRESIDENT,DONALD TRUMP,REPUBLICAN,21275.0,31123.0,20191203,TOTAL
2016,TEXAS,TX,WALKER,48471,PRESIDENT,DONALD TRUMP,REPUBLICAN,12884.0,19796.0,20191203,TOTAL
2016,TEXAS,TX,WALLER,48473,PRESIDENT,DONALD TRUMP,REPUBLICAN,10531.0,16784.0,20191203,TOTAL
2016,TEXAS,TX,WARD,48475,PRESIDENT,DONALD TRUMP,REPUBLICAN,2547.0,3445.0,20191203,TOTAL
2016,TEXAS,TX,WASHINGTON,48477,PRESIDENT,DONALD TRUMP,REPUBLICAN,10945.0,14828.0,20191203,TOTAL
2016,TEXAS,TX,WEBB,48479,PRESIDENT,HILLARY CLINTON,DEMOCRAT,42307.0,56905.0,20191203,TOTAL
2016,TEXAS,TX,WHARTON,48481,PRESIDENT,DONALD TRUMP,REPUBLICAN,10149.0,14732.0,20191203,TOTAL
2016,TEXAS,TX,WHEELER,48483,PRESIDENT,DONALD TRUMP,REPUBLICAN,2087.0,2306.0,20191203,TOTAL
2016,TEXAS,TX,WICHITA,48485,PRESIDENT,DONALD TRUMP,REPUBLICAN,27631.0,38119.0,20191203,TOTAL
2016,TEXAS,TX,WILBARGER,48487,PRESIDENT,DONALD TRUMP,REPUBLICAN,3166.0,4105.0,20191203,TOTAL
2016,TEXAS,TX,WILLACY,48489,PRESIDENT,HILLARY CLINTON,DEMOCRAT,3422.0,5095.0,20191203,TOTAL
2016,TEXAS,TX,WILLIAMSON,48491,PRESIDENT,DONALD TRUMP,REPUBLICAN,104175.0,203081.0,20191203,TOTAL
2016,TEXAS,TX,WILSON,48493,PRESIDENT,DONALD TRUMP,REPUBLICAN,13998.0,19432.0,20191203,TOTAL
2016,TEXAS,TX,WINKLER,48495,PRESIDENT,DONALD TRUMP,REPUBLICAN,1403.0,1876.0,20191203,TOTAL
2016,TEXAS,TX,WISE,48497,PRESIDENT,DONALD TRUMP,REPUBLICAN,20670.0,24776.0,20191203,TOTAL
2016,TEXAS,TX,WOOD,48499,PRESIDENT,DONALD TRUMP,REPUBLICAN,15700.0,18727.0,20191203,TOTAL
2016,TEXAS,TX,YOAKUM,48501,PRESIDENT,DONALD TRUMP,REPUBLICAN,1797.0,2303.0,20191203,TOTAL
2016,TEXAS,TX,YOUNG,48503,PRESIDENT,DONALD TRUMP,REPUBLICAN,6601.0,7707.0,20191203,TOTAL
2016,TEXAS,TX,ZAPATA,48505,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2063.0,3142.0,20191203,TOTAL
2016,TEXAS,TX,ZAVALA,48507,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2636.0,3396.0,20191203,TOTAL
2016,UTAH,UT,BEAVER,49001,PRESIDENT,DONALD TRUMP,REPUBLICAN,1838.0,2491.0,20191203,TOTAL
2016,UTAH,UT,BOX ELDER,49003,PRESIDENT,DONALD TRUMP,REPUBLICAN,12230.0,19735.0,20191203,TOTAL
2016,UTAH,UT,CACHE,49005,PRESIDENT,DONALD TRUMP,REPUBLICAN,21139.0,46157.0,20191203,TOTAL
2016,UTAH,UT,CARBON,49007,PRESIDENT,DONALD TRUMP,REPUBLICAN,5275.0,7952.0,20191203,TOTAL
2016,UTAH,UT,DAGGETT,49009,PRESIDENT,DONALD TRUMP,REPUBLICAN,331.0,474.0,20191203,TOTAL
2016,UTAH,UT,DAVIS,49011,PRESIDENT,DONALD TRUMP,REPUBLICAN,62219.0,138411.0,20191203,TOTAL
2016,UTAH,UT,DUCHESNE,49013,PRESIDENT,DONALD TRUMP,REPUBLICAN,5508.0,6942.0,20191203,TOTAL
2016,UTAH,UT,EMERY,49015,PRESIDENT,DONALD TRUMP,REPUBLICAN,3425.0,4289.0,20191203,TOTAL
2016,UTAH,UT,GARFIELD,49017,PRESIDENT,DONALD TRUMP,REPUBLICAN,1606.0,2344.0,20191203,TOTAL
2016,UTAH,UT,GRAND,49019,PRESIDENT,DONALD TRUMP,REPUBLICAN,1975.0,4533.0,20191203,TOTAL
2016,UTAH,UT,IRON,49021,PRESIDENT,DONALD TRUMP,REPUBLICAN,11561.0,17654.0,20191203,TOTAL
2016,UTAH,UT,JUAB,49023,PRESIDENT,DONALD TRUMP,REPUBLICAN,2827.0,4177.0,20191203,TOTAL
2016,UTAH,UT,KANE,49025,PRESIDENT,DONALD TRUMP,REPUBLICAN,2265.0,3505.0,20191203,TOTAL
2016,UTAH,UT,MILLARD,49027,PRESIDENT,DONALD TRUMP,REPUBLICAN,3860.0,5242.0,20191203,TOTAL
2016,UTAH,UT,MORGAN,49029,PRESIDENT,DONALD TRUMP,REPUBLICAN,3188.0,5192.0,20191203,TOTAL
2016,UTAH,UT,PIUTE,49031,PRESIDENT,DONALD TRUMP,REPUBLICAN,626.0,729.0,20191203,TOTAL
2016,UTAH,UT,RICH,49033,PRESIDENT,DONALD TRUMP,REPUBLICAN,797.0,1109.0,20191203,TOTAL
2016,UTAH,UT,SALT LAKE,49035,PRESIDENT,HILLARY CLINTON,DEMOCRAT,175863.0,418868.0,20191203,TOTAL
2016,UTAH,UT,SAN JUAN,49037,PRESIDENT,DONALD TRUMP,REPUBLICAN,2645.0,5447.0,20191203,TOTAL
2016,UTAH,UT,SANPETE,49039,PRESIDENT,DONALD TRUMP,REPUBLICAN,6673.0,10164.0,20191203,TOTAL
2016,UTAH,UT,SEVIER,49041,PRESIDENT,DONALD TRUMP,REPUBLICAN,6740.0,8654.0,20191203,TOTAL
2016,UTAH,UT,SUMMIT,49043,PRESIDENT,HILLARY CLINTON,DEMOCRAT,10503.0,20641.0,20191203,TOTAL
2016,UTAH,UT,TOOELE,49045,PRESIDENT,DONALD TRUMP,REPUBLICAN,11169.0,21829.0,20191203,TOTAL
2016,UTAH,UT,UINTAH,49047,PRESIDENT,DONALD TRUMP,REPUBLICAN,9810.0,12797.0,20191203,TOTAL
2016,UTAH,UT,UTAH,49049,PRESIDENT,DONALD TRUMP,REPUBLICAN,102182.0,201551.0,20191203,TOTAL
2016,UTAH,UT,WASATCH,49051,PRESIDENT,DONALD TRUMP,REPUBLICAN,6115.0,12120.0,20191203,TOTAL
2016,UTAH,UT,WASHINGTON,49053,PRESIDENT,DONALD TRUMP,REPUBLICAN,42650.0,61963.0,20191203,TOTAL
2016,UTAH,UT,WAYNE,49055,PRESIDENT,DONALD TRUMP,REPUBLICAN,966.0,1421.0,20191203,TOTAL
2016,UTAH,UT,WEBER,49057,PRESIDENT,DONALD TRUMP,REPUBLICAN,40235.0,85039.0,20191203,TOTAL
2016,VERMONT,VT,ADDISON,50001,PRESIDENT,HILLARY CLINTON,DEMOCRAT,11219.0,19031.0,20191203,TOTAL
2016,VERMONT,VT,BENNINGTON,50003,PRESIDENT,HILLARY CLINTON,DEMOCRAT,9539.0,17381.0,20191203,TOTAL
2016,VERMONT,VT,CALEDONIA,50005,PRESIDENT,HILLARY CLINTON,DEMOCRAT,6445.0,14075.0,20191203,TOTAL
2016,VERMONT,VT,CHITTENDEN,50007,PRESIDENT,HILLARY CLINTON,DEMOCRAT,54814.0,83418.0,20191203,TOTAL
2016,VERMONT,VT,ESSEX,50009,PRESIDENT,DONALD TRUMP,REPUBLICAN,1506.0,2925.0,20191203,TOTAL
2016,VERMONT,VT,FRANKLIN,50011,PRESIDENT,HILLARY CLINTON,DEMOCRAT,9351.0,21411.0,20191203,TOTAL
2016,VERMONT,VT,GRAND ISLE,50013,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2094.0,4110.0,20191203,TOTAL
2016,VERMONT,VT,LAMOILLE,50015,PRESIDENT,HILLARY CLINTON,DEMOCRAT,7241.0,12762.0,20191203,TOTAL
2016,VERMONT,VT,ORANGE,50017,PRESIDENT,HILLARY CLINTON,DEMOCRAT,7541.0,14649.0,20191203,TOTAL
2016,VERMONT,VT,ORLEANS,50019,PRESIDENT,HILLARY CLINTON,DEMOCRAT,5185.0,12047.0,20191203,TOTAL
2016,VERMONT,VT,RUTLAND,50021,PRESIDENT,HILLARY CLINTON,DEMOCRAT,13635.0,29619.0,20191203,TOTAL
2016,VERMONT,VT,WASHINGTON,50023,PRESIDENT,HILLARY CLINTON,DEMOCRAT,18594.0,31086.0,20191203,TOTAL
2016,VERMONT,VT,WINDHAM,50025,PRESIDENT,HILLARY CLINTON,DEMOCRAT,14340.0,22635.0,20191203,TOTAL
2016,VERMONT,VT,WINDSOR,50027,PRESIDENT,HILLARY CLINTON,DEMOCRAT,17556.0,29928.0,20191203,TOTAL
2016,VIRGINIA,VA,ACCOMACK,51001,PRESIDENT,DONALD TRUMP,REPUBLICAN,8583.0,15818.0,20191203,TOTAL
2016,VIRGINIA,VA,ALBEMARLE,51003,PRESIDENT,HILLARY CLINTON,DEMOCRAT,33345.0,56726.0,20191203,TOTAL
2016,VIRGINIA,VA,ALLEGHANY,51005,PRESIDENT,DONALD TRUMP,REPUBLICAN,4874.0,7325.0,20191203,TOTAL
2016,VIRGINIA,VA,AMELIA,51007,PRESIDENT,DONALD TRUMP,REPUBLICAN,4708.0,7040.0,20191203,TOTAL
2016,VIRGINIA,VA,AMHERST,51009,PRESIDENT,DONALD TRUMP,REPUBLICAN,9719.0,15396.0,20191203,TOTAL
2016,VIRGINIA,VA,APPOMATTOX,51011,PRESIDENT,DONALD TRUMP,REPUBLICAN,5715.0,8011.0,20191203,TOTAL
2016,VIRGINIA,VA,ARLINGTON,51013,PRESIDENT,HILLARY CLINTON,DEMOCRAT,92016.0,121356.0,20191203,TOTAL
2016,VIRGINIA,VA,AUGUSTA,51015,PRESIDENT,DONALD TRUMP,REPUBLICAN,26163.0,36343.0,20191203,TOTAL
2016,VIRGINIA,VA,BATH,51017,PRESIDENT,DONALD TRUMP,REPUBLICAN,1548.0,2253.0,20191203,TOTAL
2016,VIRGINIA,VA,BEDFORD,51019,PRESIDENT,DONALD TRUMP,REPUBLICAN,30659.0,42525.0,20191203,TOTAL
2016,VIRGINIA,VA,BLAND,51021,PRESIDENT,DONALD TRUMP,REPUBLICAN,2573.0,3139.0,20191203,TOTAL
2016,VIRGINIA,VA,BOTETOURT,51023,PRESIDENT,DONALD TRUMP,REPUBLICAN,13375.0,18739.0,20191203,TOTAL
2016,VIRGINIA,VA,BRUNSWICK,51025,PRESIDENT,HILLARY CLINTON,DEMOCRAT,4481.0,7669.0,20191203,TOTAL
2016,VIRGINIA,VA,BUCHANAN,51027,PRESIDENT,DONALD TRUMP,REPUBLICAN,7296.0,9247.0,20191203,TOTAL
2016,VIRGINIA,VA,BUCKINGHAM,51029,PRESIDENT,DONALD TRUMP,REPUBLICAN,3950.0,7295.0,20191203,TOTAL
2016,VIRGINIA,VA,CAMPBELL,51031,PRESIDENT,DONALD TRUMP,REPUBLICAN,19551.0,27535.0,20191203,TOTAL
2016,VIRGINIA,VA,CAROLINE,51033,PRESIDENT,DONALD TRUMP,REPUBLICAN,7147.0,14863.0,20191203,TOTAL
2016,VIRGINIA,VA,CARROLL,51035,PRESIDENT,DONALD TRUMP,REPUBLICAN,10663.0,13668.0,20191203,TOTAL
2016,VIRGINIA,VA,CHARLES CITY,51036,PRESIDENT,HILLARY CLINTON,DEMOCRAT,2496.0,4107.0,20191203,TOTAL
2016,VIRGINIA,VA,CHARLOTTE,51037,PRESIDENT,DONALD TRUMP,REPUBLICAN,3479.0,5808.0,20191203,TOTAL
2016,VIRGINIA,VA,CHESTERFIELD,51041,PRESIDENT,DONALD TRUMP,REPUBLICAN,85045.0,176461.0,20191203,TOTAL
2016,VIRGINIA,VA,CLARKE,51043,PRESIDENT,DONALD TRUMP,REPUBLICAN,4661.0,8213.0,20191203,TOTAL
2016,VIRGINIA,VA,CRAIG,51045,PRESIDENT,DONALD TRUMP,REPUBLICAN,2140.0,2794.0,20191203,TOTAL
2016,VIRGINIA,VA,CULPEPER,51047,PRESIDENT,DONALD TRUMP,REPUBLICAN,13349.0,22218.0,20191203,TOTAL
2016,VIRGINIA,VA,CUMBERLAND,51049,PRESIDENT,DONALD TRUMP,REPUBLICAN,2697.0,4906.0,20191203,TOTAL
2016,VIRGINIA,VA,DICKENSON,51051,PRESIDENT,DONALD TRUMP,REPUBLICAN,4932.0,6440.0,20191203,TOTAL
2016,VIRGINIA,VA,DINWIDDIE,51053,PRESIDENT,DONALD TRUMP,REPUBLICAN,7447.0,13575.0,20191203,TOTAL
2016,VIRGINIA,VA,ESSEX,51057,PRESIDENT,DONALD TRUMP,REPUBLICAN,2657.0,5408.0,20191203,TOTAL
2016,VIRGINIA,VA,FAIRFAX,51059,PRESIDENT,HILLARY CLINTON,DEMOCRAT,355133.0,551183.0,20191203,TOTAL
2016,VIRGINIA,VA,FAUQUIER,51061,PRESIDENT,DONALD TRUMP,REPUBLICAN,22127.0,37467.0,20191203,TOTAL
2016,VIRGINIA,VA,FLOYD,51063,PRESIDENT,DONALD TRUMP,REPUBLICAN,5293.0,8051.0,20191203,TOTAL
2016,VIRGINIA,VA,FLUVANNA,51065,PRESIDENT,DONALD TRUMP,REPUBLICAN,7025.0,13597.0,20191203,TOTAL
2016,VIRGINIA,VA,FRANKLIN,51067,PRESIDENT,DONALD TRUMP,REPUBLICAN,18569.0,26971.0,20191203,TOTAL
2016,VIRGINIA,VA,FREDERICK,51069,PRESIDENT,DONALD TRUMP,REPUBLICAN,26083.0,40440.0,20191203,TOTAL
